DateTime,Hour,911_10,911_15,911_20,911_40,911_60,911_120,911_121,911_AB,911_T,911_PCT_10,911_PCT_15,911_PCT_20,911_PCT_40,911_PCT_AB,ADM_10,ADM_15,ADM_20,ADM_40,ADM_60,ADM_120,ADM_121,ADM_AB,ADM_T,Total,ADM_PCT_10,PCT_ADM_15,ADM_PCT_20,ADM_PCT_40,ADM_PCT_AB,TTL_PCT_10,TTL_PCT_15,TTL_PCT_20,TTL_PCT_40,TTL_PCT_AB
12/9/2025 14:00,14,3,0,0,0,0,0,0,0,3,1,1,1,1,0,15,6,0,0,0,0,0,0,21,24,0.7143,1,1,1,0,0.75,1,1,1,0
12/9/2025 15:00,15,11,0,0,0,0,0,0,0,11,1,1,1,1,0,14,5,0,2,0,0,0,0,21,32,0.6667,0.9048,0.9048,1,0,0.7813,0.9375,0.9375,1,0
12/9/2025 16:00,16,5,1,0,0,0,0,0,0,6,0.8333,1,1,1,0,34,5,0,0,0,0,0,0,39,45,0.8718,1,1,1,0,0.8667,1,1,1,0
12/9/2025 17:00,17,12,0,0,0,0,0,0,5,17,1,1,1,1,0.2941,17,4,2,1,0,0,0,0,24,41,0.7083,0.875,0.9583,1,0,0.8056,0.9167,0.9722,1,0.122
12/9/2025 18:00,18,8,0,0,0,0,0,0,1,9,1,1,1,1,0.1111,14,4,0,0,0,1,0,2,21,30,0.7368,0.9474,0.9474,0.9474,0.0952,0.8148,0.963,0.963,0.963,0.1
12/9/2025 19:00,19,3,0,0,0,0,0,0,1,4,1,1,1,1,0.25,17,1,0,0,0,0,0,0,18,22,0.9444,1,1,1,0,0.9524,1,1,1,0.0455
12/9/2025 20:00,20,5,0,0,0,0,0,0,3,8,1,1,1,1,0.375,12,0,0,0,0,0,0,0,12,20,1,1,1,1,0,1,1,1,1,0.15
12/9/2025 21:00,21,3,0,0,0,0,0,0,1,4,1,1,1,1,0.25,12,1,0,0,0,0,0,0,13,17,0.9231,1,1,1,0,0.9375,1,1,1,0.0588
12/9/2025 22:00,22,6,0,0,0,0,0,0,0,6,1,1,1,1,0,11,0,0,0,0,0,0,0,11,17,1,1,1,1,0,1,1,1,1,0
12/9/2025 23:00,23,3,1,0,0,0,0,0,0,4,0.75,1,1,1,0,8,1,0,0,0,0,0,0,9,13,0.8889,1,1,1,0,0.8462,1,1,1,0
12/3/2025 00:00,00,3,0,0,0,0,0,0,0,3,1,1,1,1,0,9,1,0,0,1,0,0,0,11,14,0.8182,0.9091,0.9091,0.9091,0,0.8571,0.9286,0.9286,0.9286,0
12/3/2025 01:00,01,2,1,0,0,0,0,0,1,4,0.6667,1,1,1,0.25,9,0,0,0,0,0,0,0,9,13,1,1,1,1,0,0.9167,1,1,1,0.0769
12/3/2025 02:00,02,4,1,0,0,0,0,0,1,6,0.8,1,1,1,0.1667,4,0,0,0,0,0,0,0,4,10,1,1,1,1,0,0.8889,1,1,1,0.1
12/3/2025 03:00,03,1,0,0,0,0,0,0,0,1,1,1,1,1,0,7,0,0,0,0,0,0,0,7,8,1,1,1,1,0,1,1,1,1,0
12/3/2025 04:00,04,3,0,0,0,0,0,0,0,3,1,1,1,1,0,9,0,0,0,0,0,0,0,9,12,1,1,1,1,0,1,1,1,1,0
12/3/2025 05:00,05,0,1,0,0,0,0,0,0,1,0,1,1,1,0,9,1,1,0,0,1,0,0,12,13,0.75,0.8333,0.9167,0.9167,0,0.6923,0.8462,0.9231,0.9231,0
12/3/2025 06:00,06,1,0,2,0,0,0,0,0,3,0.3333,0.3333,1,1,0,11,6,0,0,2,0,0,0,19,22,0.5789,0.8947,0.8947,0.8947,0,0.5455,0.8182,0.9091,0.9091,0
12/3/2025 07:00,07,3,1,1,0,0,0,0,2,7,0.6,0.8,1,1,0.2857,11,6,2,2,0,0,0,0,21,28,0.5238,0.8095,0.9048,1,0,0.5385,0.8077,0.9231,1,0.0714
